
1670955446063 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955447772 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}
1670990224307 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990225204 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 3.45, 'chp': 0.28, 'lp': 1238.4, 'spread': 0.55, 'ask': 1238.9, 'bid': 1238.35, 'open_price': 1241.75, 'high_price': 1241.75, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 313191, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1238.85, 'h': 1238.9, 'l': 1238.4, 'c': 1238.4, 'v': 260, 'tf': '9:27'}}}]}

1670990235216 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990236508 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 75.5, 'chp': 0.41, 'lp': 18683.5, 'spread': 0.0, 'ask': 18683.5, 'bid': 18683.5, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 18681.1, 'h': 18685.9, 'l': 18681.1, 'c': 18683.5, 'v': 0, 'tf': '9:27'}}}]}

1670990236509 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670990237427 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 80.85, 'chp': 0.18, 'lp': 44027.4, 'spread': 0.0, 'ask': 44027.4, 'bid': 44027.4, 'open_price': 44078.6, 'high_price': 44082.9, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 44026.05, 'h': 44030.8, 'l': 44025.1, 'c': 44027.4, 'v': 0, 'tf': '9:27'}}}]}

1670990237428 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670990238807 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 8.7, 'chp': 1.9, 'lp': 466.8, 'spread': 0.15, 'ask': 466.8, 'bid': 466.65, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1235601, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 466.5, 'h': 466.8, 'l': 466.25, 'c': 466.8, 'v': 6334, 'tf': '9:27'}}}]}

1670990238813 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670990239717 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 15.1, 'chp': 0.96, 'lp': 1587.25, 'spread': 0.05, 'ask': 1587.25, 'bid': 1587.2, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 608687, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1586.65, 'h': 1588.5, 'l': 1586.55, 'c': 1587.25, 'v': 12842, 'tf': '9:27'}}}]}

1670990239724 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670990241003 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -2.85, 'chp': -0.06, 'lp': 4676.0, 'spread': 1.05, 'ask': 4677.05, 'bid': 4676.0, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4671.0, 'prev_close_price': 4678.85, 'volume': 35942, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 4683.9, 'h': 4683.9, 'l': 4676.0, 'c': 4676.0, 'v': 1082, 'tf': '9:27'}}}]}

1670990241011 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990242310 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 4.65, 'chp': 0.38, 'lp': 1239.6, 'spread': 0.35, 'ask': 1239.95, 'bid': 1239.6, 'open_price': 1241.75, 'high_price': 1241.75, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 316391, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1238.85, 'h': 1239.85, 'l': 1238.4, 'c': 1239.6, 'v': 3460, 'tf': '9:27'}}}]}

1670990252323 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990253225 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 73.9, 'chp': 0.4, 'lp': 18681.9, 'spread': 0.0, 'ask': 18681.9, 'bid': 18681.9, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 18681.1, 'h': 18685.9, 'l': 18681.1, 'c': 18681.9, 'v': 0, 'tf': '9:27'}}}]}

1670990253226 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670990254627 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 78.15, 'chp': 0.18, 'lp': 44024.7, 'spread': 0.0, 'ask': 44024.7, 'bid': 44024.7, 'open_price': 44078.6, 'high_price': 44082.9, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 44026.05, 'h': 44033.85, 'l': 44019.85, 'c': 44024.7, 'v': 0, 'tf': '9:27'}}}]}

1670990254628 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670990255982 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 8.45, 'chp': 1.84, 'lp': 466.55, 'spread': 0.05, 'ask': 466.55, 'bid': 466.5, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1243035, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 466.5, 'h': 466.8, 'l': 466.25, 'c': 466.55, 'v': 13768, 'tf': '9:27'}}}]}

1670990255989 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670990256952 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 15.75, 'chp': 1.0, 'lp': 1587.9, 'spread': 0.15, 'ask': 1587.9, 'bid': 1587.75, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 615702, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1586.65, 'h': 1588.5, 'l': 1586.55, 'c': 1587.9, 'v': 19857, 'tf': '9:27'}}}]}

1670990256960 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670990257915 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -3.85, 'chp': -0.08, 'lp': 4675.0, 'spread': 1.0, 'ask': 4676.0, 'bid': 4675.0, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4671.0, 'prev_close_price': 4678.85, 'volume': 36311, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 4683.9, 'h': 4683.9, 'l': 4675.0, 'c': 4675.0, 'v': 1451, 'tf': '9:27'}}}]}

1670990257922 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990258895 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 5.05, 'chp': 0.41, 'lp': 1240.0, 'spread': 0.55, 'ask': 1240.0, 'bid': 1239.45, 'open_price': 1241.75, 'high_price': 1241.75, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 329734, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1238.85, 'h': 1240.6, 'l': 1238.4, 'c': 1240.0, 'v': 16803, 'tf': '9:27'}}}]}

1670990268908 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990270225 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 71.85, 'chp': 0.39, 'lp': 18679.85, 'spread': 0.0, 'ask': 18679.85, 'bid': 18679.85, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 18681.1, 'h': 18685.9, 'l': 18679.85, 'c': 18679.85, 'v': 0, 'tf': '9:27'}}}]}

1670990270225 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670990271558 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 84.25, 'chp': 0.19, 'lp': 44030.8, 'spread': 0.0, 'ask': 44030.8, 'bid': 44030.8, 'open_price': 44078.6, 'high_price': 44082.9, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 44026.05, 'h': 44033.85, 'l': 44019.85, 'c': 44030.8, 'v': 0, 'tf': '9:27'}}}]}

1670990271559 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670990272802 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 8.65, 'chp': 1.89, 'lp': 466.75, 'spread': 0.2, 'ask': 466.75, 'bid': 466.55, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1249228, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 466.5, 'h': 466.8, 'l': 466.25, 'c': 466.75, 'v': 19961, 'tf': '9:27'}}}]}

1670990272810 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670990273777 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 14.45, 'chp': 0.92, 'lp': 1586.6, 'spread': 0.35, 'ask': 1586.6, 'bid': 1586.25, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 623199, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1586.65, 'h': 1588.5, 'l': 1586.1, 'c': 1586.6, 'v': 27354, 'tf': '9:27'}}}]}

1670990273784 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670990274693 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -2.0, 'chp': -0.04, 'lp': 4676.85, 'spread': 1.8, 'ask': 4676.8, 'bid': 4675.0, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4671.0, 'prev_close_price': 4678.85, 'volume': 36695, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 4683.9, 'h': 4683.9, 'l': 4675.0, 'c': 4676.85, 'v': 1835, 'tf': '9:27'}}}]}

1670990274701 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990276010 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.0, 'chp': 0.49, 'lp': 1240.95, 'spread': 0.5, 'ask': 1241.45, 'bid': 1240.95, 'open_price': 1241.75, 'high_price': 1241.75, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 336227, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990220, 'o': 1238.85, 'h': 1240.95, 'l': 1238.4, 'c': 1240.95, 'v': 23296, 'tf': '9:27'}}}]}

1670990286022 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990287320 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 72.8, 'chp': 0.39, 'lp': 18680.8, 'spread': 0.0, 'ask': 18680.8, 'bid': 18680.8, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 18680.7, 'h': 18681.65, 'l': 18680.55, 'c': 18680.8, 'v': 0, 'tf': '9:28'}}}]}

1670990287320 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670990288318 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 89.95, 'chp': 0.2, 'lp': 44036.5, 'spread': 0.0, 'ask': 44036.5, 'bid': 44036.5, 'open_price': 44078.6, 'high_price': 44082.9, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 44037.85, 'h': 44041.75, 'l': 44036.5, 'c': 44036.5, 'v': 0, 'tf': '9:28'}}}]}

1670990288319 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670990289231 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.0, 'chp': 1.96, 'lp': 467.1, 'spread': 0.15, 'ask': 467.15, 'bid': 467.0, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1269077, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 466.95, 'h': 467.15, 'l': 466.9, 'c': 467.1, 'v': 16239, 'tf': '9:28'}}}]}

1670990289239 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670990290264 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 14.85, 'chp': 0.94, 'lp': 1587.0, 'spread': 0.45, 'ask': 1587.0, 'bid': 1586.55, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 629339, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 1587.0, 'h': 1587.3, 'l': 1586.6, 'c': 1587.0, 'v': 2261, 'tf': '9:28'}}}]}

1670990290271 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670990291174 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -2.65, 'chp': -0.06, 'lp': 4676.2, 'spread': 0.2, 'ask': 4676.4, 'bid': 4676.2, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4671.0, 'prev_close_price': 4678.85, 'volume': 37233, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 4676.1, 'h': 4676.4, 'l': 4675.9, 'c': 4676.2, 'v': 484, 'tf': '9:28'}}}]}

1670990291182 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990292207 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 7.9, 'chp': 0.64, 'lp': 1242.85, 'spread': 0.15, 'ask': 1242.85, 'bid': 1242.7, 'open_price': 1241.75, 'high_price': 1242.85, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 351590, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 1241.5, 'h': 1242.85, 'l': 1241.5, 'c': 1242.85, 'v': 14319, 'tf': '9:28'}}}]}

1670990302226 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990303241 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 70.25, 'chp': 0.38, 'lp': 18678.25, 'spread': 0.0, 'ask': 18678.25, 'bid': 18678.25, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 18680.7, 'h': 18681.65, 'l': 18676.85, 'c': 18678.25, 'v': 0, 'tf': '9:28'}}}]}

1670990303242 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670990304188 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 97.15, 'chp': 0.22, 'lp': 44043.7, 'spread': 0.0, 'ask': 44043.7, 'bid': 44043.7, 'open_price': 44078.6, 'high_price': 44082.9, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 44037.85, 'h': 44044.4, 'l': 44032.0, 'c': 44043.7, 'v': 0, 'tf': '9:28'}}}]}

1670990304189 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670990305550 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.1, 'chp': 1.99, 'lp': 467.2, 'spread': 0.2, 'ask': 467.2, 'bid': 467.0, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1284593, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 466.95, 'h': 467.2, 'l': 466.9, 'c': 467.2, 'v': 31755, 'tf': '9:28'}}}]}

1670990305558 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670990306596 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 13.3, 'chp': 0.85, 'lp': 1585.45, 'spread': 0.2, 'ask': 1585.65, 'bid': 1585.45, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 636367, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 1587.0, 'h': 1587.3, 'l': 1585.45, 'c': 1585.45, 'v': 9289, 'tf': '9:28'}}}]}

1670990306603 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670990307868 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': 0.9, 'chp': 0.02, 'lp': 4679.75, 'spread': 2.8, 'ask': 4679.75, 'bid': 4676.95, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4671.0, 'prev_close_price': 4678.85, 'volume': 38031, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 4676.1, 'h': 4681.6, 'l': 4675.9, 'c': 4679.75, 'v': 1282, 'tf': '9:28'}}}]}

1670990307874 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670990308770 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 9.9, 'chp': 0.8, 'lp': 1244.85, 'spread': 0.35, 'ask': 1244.85, 'bid': 1244.5, 'open_price': 1241.75, 'high_price': 1244.85, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 365343, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 1241.5, 'h': 1244.85, 'l': 1241.5, 'c': 1244.85, 'v': 28072, 'tf': '9:28'}}}]}

1670990318783 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670990319723 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 70.35, 'chp': 0.38, 'lp': 18678.35, 'spread': 0.0, 'ask': 18678.35, 'bid': 18678.35, 'open_price': 18671.25, 'high_price': 18685.9, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670990280, 'o': 18680.7, 'h': 18681.65, 'l': 18675.55, 'c': 18678.35, 'v': 0, 'tf': '9:28'}}}]}

